,id,description
950,oth432_sgrp_trkdpitdeltapredict_funda_madp,Mean Absolute Deviation of predicted value of Gross Margin
951,oth432_sgrp_trkdpitdeltapredict_funda_mae,Mean Average Error of the model of Gross Margin
952,oth432_sgrp_trkdpitdeltapredict_funda_predict,Predict value of Gross Margin
953,oth432_sicf_trkdpitdeltapredict_annual_funda_madp,"Mean Absolute Deviation of predicted value of Other Investing Cash Flow Items, Total"
954,oth432_sicf_trkdpitdeltapredict_annual_funda_predict,"Predict value of Other Investing Cash Flow Items, Total"
955,oth432_sncc_mae,Mean Average Error of the model of Net Change in Cash
956,oth432_sncc_predict,Predict value of Net Change in Cash
957,oth432_sncc_trkdpitdeltapredict_annual_funda_madp,Mean Absolute Deviation of predicted value of Net Change in Cash
958,oth432_sncc_trkdpitdeltapredict_annual_funda_predict,Predict value of Net Change in Cash
959,oth432_snce_mae,Mean Average Error of the model of Net Cash - Ending Balance
960,oth432_snce_predict,Predict value of Net Cash - Ending Balance
961,oth432_sntd_predict,Predict value of Net Debt Incl. Pref.Stock & Min.Interest
962,oth432_sntd_trkdpitdeltapredict_annual_funda_madp,Mean Absolute Deviation of predicted value of Net Debt Incl. Pref.Stock & Min.Interest
963,oth432_sntd_trkdpitdeltapredict_annual_funda_predict,Predict value of Net Debt Incl. Pref.Stock & Min.Interest
964,oth432_socf_predict,Predict value of Changes in Working Capital
965,oth432_socf_trkdpitdeltapredict_annual_funda_madp,Mean Absolute Deviation of predicted value of Changes in Working Capital
966,oth432_socf_trkdpitdeltapredict_annual_funda_predict,Predict value of Changes in Working Capital
967,oth432_socf_trkdpitdeltapredict_funda_mada,Mean Absolute Deviation of scaled actual value of Changes in Working Capital
968,oth432_socf_trkdpitdeltapredict_funda_madp,Mean Absolute Deviation of predicted value of Changes in Working Capital
969,oth432_socf_trkdpitdeltapredict_funda_mae,Mean Average Error of the model of Changes in Working Capital
970,oth432_socf_trkdpitdeltapredict_funda_predict,Predict value of Changes in Working Capital
971,oth432_sola_trkdpitdeltapredict_annual_funda_madp,"Mean Absolute Deviation of predicted value of Other Long Term Assets, Total"
972,oth432_sola_trkdpitdeltapredict_annual_funda_predict,"Predict value of Other Long Term Assets, Total"
973,oth432_sptm_trkdpitdeltapredict_annual_funda_madp,Mean Absolute Deviation of predicted value of Pretax Margin
974,oth432_sptm_trkdpitdeltapredict_annual_funda_predict,Predict value of Pretax Margin
975,oth432_srev_mae,Mean Average Error of the model of Revenue
976,oth432_srev_predict,Predict value of Revenue
977,oth432_srev_q_profitability_profitability1,1st profitability field of Revenue
978,oth432_srev_q_profitability_profitability10,10th profitability field of Revenue
979,oth432_srev_q_profitability_profitability11,11th profitability field of Revenue
980,oth432_srev_q_profitability_profitability12,12th profitability field of Revenue
981,oth432_srev_q_profitability_profitability2,2nd profitability field of Revenue
982,oth432_srev_q_profitability_profitability3,3rd profitability field of Revenue
983,oth432_srev_q_profitability_profitability4,4th profitability field of Revenue
984,oth432_srev_q_profitability_profitability5,5th profitability field of Revenue
985,oth432_srev_q_profitability_profitability6,6th profitability field of Revenue
986,oth432_srev_q_profitability_profitability7,7th profitability field of Revenue
987,oth432_srev_q_profitability_profitability8,8th profitability field of Revenue
988,oth432_srev_q_profitability_profitability9,9th profitability field of Revenue
989,oth432_srev_trkdpitdeltapredict_funda_mada,Mean Absolute Deviation of scaled actual value of Revenue
990,oth432_srev_trkdpitdeltapredict_funda_madp,Mean Absolute Deviation of predicted value of Revenue
991,oth432_srev_trkdpitdeltapredict_funda_mae,Mean Average Error of the model of Revenue
992,oth432_srev_trkdpitdeltapredict_funda_predict,Predict value of Revenue
993,oth432_stbp_predict,"Predict value of Tangible Book Value per Share, Common Eq"
994,oth432_stld_predict,Predict value of Total Debt
995,oth432_stld_trkdpitdeltapredict_funda_mada,Mean Absolute Deviation of scaled actual value of Total Debt
996,oth432_stld_trkdpitdeltapredict_funda_madp,Mean Absolute Deviation of predicted value of Total Debt
997,oth432_stld_trkdpitdeltapredict_funda_mae,Mean Average Error of the model of Total Debt
998,oth432_stld_trkdpitdeltapredict_funda_predict,Predict value of Total Debt
999,oth432_total_coverage,Total Coverage of Predictive models
1000,oth432_trkdpit_models_leverage_payoff1,1st deleveraged profitability measure of Predictive models
1001,oth432_trkdpit_models_leverage_payoff2,2nd deleveraged profitability measure of Predictive models
1002,oth432_trkdpit_models_leverage_payoff3,3rd deleveraged profitability measure of Predictive models
1003,oth432_trkdpit_models_leverage_payoff4,4th deleveraged profitability measure of Predictive models
1004,oth432_trkdpit_models_leverage_payoff5,5th deleveraged profitability measure of Predictive models
1005,oth432_trkdpit_models_profitability1,1st profitability field of Predictive models
1006,oth432_trkdpit_models_profitability10,10th profitability field of Predictive models
1007,oth432_trkdpit_models_profitability11,11th profitability field of Predictive models
1008,oth432_trkdpit_models_profitability12,12th profitability field of Predictive models
1009,oth432_trkdpit_models_profitability13,13th profitability field of Predictive models
1010,oth432_trkdpit_models_profitability14,14th profitability field of Predictive models
1011,oth432_trkdpit_models_profitability15,15th profitability field of Predictive models
1012,oth432_trkdpit_models_profitability2,2nd profitability field of Predictive models
1013,oth432_trkdpit_models_profitability3,3rd profitability field of Predictive models
1014,oth432_trkdpit_models_profitability4,4th profitability field of Predictive models
1015,oth432_trkdpit_models_profitability5,5th profitability field of Predictive models
1016,oth432_trkdpit_models_profitability6,6th profitability field of Predictive models
1017,oth432_trkdpit_models_profitability7,7th profitability field of Predictive models
1018,oth432_trkdpit_models_profitability8,8th profitability field of Predictive models
1019,oth432_trkdpit_models_profitability9,9th profitability field of Predictive models
1020,oth432_trkdpit_models_tot_rev_cap,Total Revenue to market cap ratio of Predictive models
1021,oth432_trkdpit_models_tot_rev_yield,Total Revenue Yield of Predictive models
1022,oth432_trkdpitpredictiveaccpayable_mad_act,Mean Absolute Deviation of scaled actual value of Account Payable
1023,oth432_trkdpitpredictiveaccpayable_mad_pred,Mean Absolute Deviation of predicted value of Account Payable
1024,oth432_trkdpitpredictiveaccpayable_mae,Mean Average Error of the model of Account Payable
1025,oth432_trkdpitpredictiveaccpayable_prediction,Predict value of Account Payable
1026,oth432_trkdpitpredictivecapex_mad_act,Mean Absolute Deviation of scaled actual value of Capital Expenditure
1027,oth432_trkdpitpredictivecapex_mad_pred,Mean Absolute Deviation of predicted value of Capital Expenditure
1028,oth432_trkdpitpredictivecapex_mae,Mean Average Error of the model of Capital Expenditure
1029,oth432_trkdpitpredictivecapex_prediction,Predict value of Capital Expenditure
1030,oth432_trkdpitpredictivecfo_mad_act,Mean Absolute Deviation of scaled actual value of CFO
1031,oth432_trkdpitpredictivecfo_mad_pred,Mean Absolute Deviation of predicted value of CFO
1032,oth432_trkdpitpredictivecfo_mae,Mean Average Error of the model of CFO
1033,oth432_trkdpitpredictivecfo_prediction,Predict value of CFO
1034,oth432_trkdpitpredictivecogs_mad_act,Mean Absolute Deviation of scaled actual value of Cost of Goods sold
1035,oth432_trkdpitpredictivecogs_mad_pred,Mean Absolute Deviation of predicted value of Cost of Goods sold
1036,oth432_trkdpitpredictivecogs_mae,Mean Average Error of the model of Cost of Goods sold
1037,oth432_trkdpitpredictivecogs_prediction,Predict value of Cost of Goods sold
1038,oth432_trkdpitpredictivecurrassets_mad_act,Mean Absolute Deviation of scaled actual value of Current Assets
1039,oth432_trkdpitpredictivecurrassets_mad_pred,Mean Absolute Deviation of predicted value of Current Assets
1040,oth432_trkdpitpredictivecurrassets_mae,Mean Average Error of the model of Current Assets
1041,oth432_trkdpitpredictivecurrassets_prediction,Predict value of Current Assets
1042,oth432_trkdpitpredictivecurrliabilities_mad_act,Mean Absolute Deviation of scaled actual value of Current Liabilities
1043,oth432_trkdpitpredictivecurrliabilities_mad_pred,Mean Absolute Deviation of predicted value of Current Liabilities
1044,oth432_trkdpitpredictivecurrliabilities_mae,Mean Average Error of the model of Current Liabilities
1045,oth432_trkdpitpredictivecurrliabilities_prediction,Predict value of Current Liabilities
1046,oth432_trkdpitpredictivedebtissuance_mad_act,Mean Absolute Deviation of scaled actual value of Debt Issuance
1047,oth432_trkdpitpredictivedebtissuance_mad_pred,Mean Absolute Deviation of predicted value of Debt Issuance
1048,oth432_trkdpitpredictivedebtissuance_mae,Mean Average Error of the model of Debt Issuance
1049,oth432_trkdpitpredictivedebtissuance_prediction,Predict value of Debt Issuance
1050,oth432_trkdpitpredictivedps_mad_act,Mean Absolute Deviation of scaled actual value of Dividend per share
1051,oth432_trkdpitpredictivedps_mad_pred,Mean Absolute Deviation of predicted value of Dividend per share
1052,oth432_trkdpitpredictivedps_mae,Mean Average Error of the model of Dividend per share
1053,oth432_trkdpitpredictivedps_prediction,Predict value of Dividend per share
1054,oth432_trkdpitpredictiveebit_mad_act,Mean Absolute Deviation of scaled actual value of Earnings before Interest and Tax
1055,oth432_trkdpitpredictiveebit_mad_pred,Mean Absolute Deviation of predicted value of Earnings before Interest and Tax
1056,oth432_trkdpitpredictiveebit_mae,Mean Average Error of the model of Earnings before Interest and Tax
1057,oth432_trkdpitpredictiveebit_prediction,Predict value of Earnings before Interest and Tax
1058,oth432_trkdpitpredictiveebitda_mad_act,Mean Absolute Deviation of scaled actual value of Earnings Before Interest
1059,oth432_trkdpitpredictiveebitda_mad_pred,Mean Absolute Deviation of predicted value of Earnings Before Interest
1060,oth432_trkdpitpredictiveebitda_mae,Mean Average Error of the model of Earnings Before Interest
1061,oth432_trkdpitpredictiveebitda_prediction,Predict value of Earnings Before Interest
1062,oth432_trkdpitpredictiveev_mad_act,Mean Absolute Deviation of scaled actual value of Enterprise Value
1063,oth432_trkdpitpredictiveev_mad_pred,Mean Absolute Deviation of predicted value of Enterprise Value
1064,oth432_trkdpitpredictiveev_mae,Mean Average Error of the model of Enterprise Value
1065,oth432_trkdpitpredictiveev_prediction,Predict value of Enterprise Value
1066,oth432_trkdpitpredictivefcfe_mad_act,Mean Absolute Deviation of scaled actual value of Free Cash Flow Equity
1067,oth432_trkdpitpredictivefcfe_mad_pred,Mean Absolute Deviation of predicted value of Free Cash Flow Equity
1068,oth432_trkdpitpredictivefcfe_mae,Mean Average Error of the model of Free Cash Flow Equity
1069,oth432_trkdpitpredictivefcfe_prediction,Predict value of Free Cash Flow Equity
1070,oth432_trkdpitpredictivefcff_mad_act,Mean Absolute Deviation of scaled actual value of Free Cash Flow Firm
1071,oth432_trkdpitpredictivefcff_mad_pred,Mean Absolute Deviation of predicted value of Free Cash Flow Firm
1072,oth432_trkdpitpredictivefcff_mae,Mean Average Error of the model of Free Cash Flow Firm
1073,oth432_trkdpitpredictivefcff_prediction,Predict value of Free Cash Flow Firm
1074,oth432_trkdpitpredictiveltcashnequivalents_mad_act,Mean Absolute Deviation of scaled actual value of Long-term Cash&Equivalents
1075,oth432_trkdpitpredictiveltcashnequivalents_mad_pred,Mean Absolute Deviation of predicted value of Long-term Cash&Equivalents
1076,oth432_trkdpitpredictiveltcashnequivalents_mae,Mean Average Error of the model of Long-term Cash&Equivalents
1077,oth432_trkdpitpredictiveltcashnequivalents_prediction,Predict value of Long-term Cash&Equivalents
1078,oth432_trkdpitpredictiveltdebt_mad_act,Mean Absolute Deviation of scaled actual value of Long-term debt
1079,oth432_trkdpitpredictiveltdebt_mad_pred,Mean Absolute Deviation of predicted value of Long-term debt
1080,oth432_trkdpitpredictiveltdebt_mae,Mean Average Error of the model of Long-term debt
1081,oth432_trkdpitpredictiveltdebt_prediction,Predict value of Long-term debt
1082,oth432_trkdpitpredictivenetdebt_mad_act,Mean Absolute Deviation of scaled actual value of Net Debt
1083,oth432_trkdpitpredictivenetdebt_mad_pred,Mean Absolute Deviation of predicted value of Net Debt
1084,oth432_trkdpitpredictivenetdebt_mae,Mean Average Error of the model of Net Debt
1085,oth432_trkdpitpredictivenetdebt_prediction,Predict value of Net Debt
1086,oth432_trkdpitpredictivenetincome_mad_act,Mean Absolute Deviation of scaled actual value of Net Income
1087,oth432_trkdpitpredictivenetincome_mad_pred,Mean Absolute Deviation of predicted value of Net Income
1088,oth432_trkdpitpredictivenetincome_mae,Mean Average Error of the model of Net Income
1089,oth432_trkdpitpredictivenetincome_prediction,Predict value of Net Income
1090,oth432_trkdpitpredictivenetreceivables_mad_act,Mean Absolute Deviation of scaled actual value of Net Receivables
1091,oth432_trkdpitpredictivenetreceivables_mad_pred,Mean Absolute Deviation of predicted value of Net Receivables
1092,oth432_trkdpitpredictivenetreceivables_mae,Mean Average Error of the model of Net Receivables
1093,oth432_trkdpitpredictivenetreceivables_prediction,Predict value of Net Receivables
1094,oth432_trkdpitpredictiverndexpense_mad_act,Mean Absolute Deviation of scaled actual value of Research&Development Expense
1095,oth432_trkdpitpredictiverndexpense_mad_pred,Mean Absolute Deviation of predicted value of Research&Development Expense
1096,oth432_trkdpitpredictiverndexpense_mae,Mean Average Error of the model of Research&Development Expense
1097,oth432_trkdpitpredictiverndexpense_prediction,Predict value of Research&Development Expense
1098,oth432_trkdpitpredictiveroa_mad_act,Mean Absolute Deviation of scaled actual value of Return on Assets
1099,oth432_trkdpitpredictiveroa_mad_pred,Mean Absolute Deviation of predicted value of Return on Assets
1100,oth432_trkdpitpredictiveroa_mae,Mean Average Error of the model of Return on Assets
1101,oth432_trkdpitpredictiveroa_prediction,Predict value of Return on Assets
1102,oth432_trkdpitpredictiveroe_mad_act,Mean Absolute Deviation of scaled actual value of Return on Equity
1103,oth432_trkdpitpredictiveroe_mad_pred,Mean Absolute Deviation of predicted value of Return on Equity
1104,oth432_trkdpitpredictiveroe_mae,Mean Average Error of the model of Return on Equity
1105,oth432_trkdpitpredictiveroe_prediction,Predict value of Return on Equity
1106,oth432_trkdpitpredictivetangiblebvps_mad_act,Mean Absolute Deviation of scaled actual value of Tangible book value per share
1107,oth432_trkdpitpredictivetangiblebvps_mad_pred,Mean Absolute Deviation of predicted value of Tangible book value per share
1108,oth432_trkdpitpredictivetangiblebvps_mae,Mean Average Error of the model of Tangible book value per share
1109,oth432_trkdpitpredictivetangiblebvps_prediction,Predict value of Tangible book value per share
1110,oth432_trkdpitpredictivetotassets_mad_act,Mean Absolute Deviation of scaled actual value of Total Assets
1111,oth432_trkdpitpredictivetotassets_mad_pred,Mean Absolute Deviation of predicted value of Total Assets
1112,oth432_trkdpitpredictivetotassets_mae,Mean Average Error of the model of Total Assets
1113,oth432_trkdpitpredictivetotassets_prediction,Predict value of Total Assets
1114,oth432_trkdpitpredictivetotinventory_mad_act,Mean Absolute Deviation of scaled actual value of Total Inventories
1115,oth432_trkdpitpredictivetotinventory_mad_pred,Mean Absolute Deviation of predicted value of Total Inventories
1116,oth432_trkdpitpredictivetotinventory_mae,Mean Average Error of the model of Total Inventories
1117,oth432_trkdpitpredictivetotinventory_prediction,Predict value of Total Inventories
1118,oth432_trkdpitpredictivetotrevenue_mad_act,Mean Absolute Deviation of scaled actual value of Total Revenue
1119,oth432_trkdpitpredictivetotrevenue_mad_pred,Mean Absolute Deviation of predicted value of Total Revenue
1120,oth432_trkdpitpredictivetotrevenue_mae,Mean Average Error of the model of Total Revenue
1121,oth432_trkdpitpredictivetotrevenue_prediction,Predict value of Total Revenue
1122,oth432_txtq_compustatdeltapredict_funda_mada,Mean Absolute Deviation of scaled actual value of Income Taxes - Total
1123,oth432_txtq_compustatdeltapredict_funda_madp,Mean Absolute Deviation of predicted value of Income Taxes - Total
1124,oth432_txtq_compustatdeltapredict_funda_mae,Mean Average Error of the model of Income Taxes - Total
1125,oth432_txtq_compustatdeltapredict_funda_predict,Predict value of Income Taxes - Total
1126,oth432_txtq_mae,Mean Average Error of the model of Income Taxes - Total
1127,oth432_txtq_predict,Predict value of Income Taxes - Total
1128,oth432_ve,Enterprise Value of Predictive models
1129,oth432_viex_trkdpitdeltapredict_annual_funda_madp,"Mean Absolute Deviation of predicted value of Interest Expense, Supplemental"
1130,oth432_viex_trkdpitdeltapredict_annual_funda_predict,"Predict value of Interest Expense, Supplemental"
1131,oth432_visibility,Visibility of Predictive models
1132,oth432_vitt_trkdpitdeltapredict_annual_funda_madp,Mean Absolute Deviation of predicted value of Income Tax - Total
1133,oth432_vitt_trkdpitdeltapredict_annual_funda_predict,Predict value of Income Tax - Total
1134,oth432_xintq_mae,Mean Average Error of the model of Interest and Related Expense- Total
1135,oth432_xintq_predict,Predict value of Interest and Related Expense- Total
1136,oth432_yoy_change_cr,YOY change in current ratio of Predictive models
1137,oth432_yoy_change_da,YOY change in debt to asset ratio of Predictive models
1138,oth432_yoy_change_de,YOY change in debt to equity ratio of Predictive models
