,id,description
533,est_12m_opr_high,Highest analyst estimate of operating profit regarding the next 4 quarters
534,est_12m_opr_high_3mth_ago,"Highest analyst estimate of operating profit regarding the next 4 quarters, made in past 3 months"
535,est_12m_opr_high_4wks_ago,"Highest analyst estimate of operating profit regarding the next 4 quarters, made in past 4 weeks"
536,est_12m_opr_low,Lowest analyst estimate of operating profit regarding the next 4 quarters
537,est_12m_opr_low_3mth_ago,"Lowest analyst estimate of operating profit regarding the next 4 quarters, made in past 3 months"
538,est_12m_opr_low_4wks_ago,"Lowest analyst estimate of operating profit regarding the next 4 quarters, made in past 4 weeks"
539,est_12m_opr_lowered_1wk,"Number of lowered analyst estimate of operating profit regarding the next 4 quarters, since last weekly update"
540,est_12m_opr_lowerednum_1mth,"Number of lowered analyst estimate of operating profit regarding the next 4 quarters, since last montly update"
541,est_12m_opr_lowerednum_4wks,"Number of lowered analyst estimate of operating profit regarding the next 4 quarters, where old and new estimate were made in past 4 weeks"
542,est_12m_opr_mean,Mean analyst estimate of operating profit regarding the next 4 quarters
543,est_12m_opr_mean_28d,"Mean analyst estimate of operating profit regarding the next 4 quarters, made in the last 28 days"
544,est_12m_opr_mean_3mth_ago,"Mean analyst estimate of operating profit regarding the next 4 quarters, 3 made in past 3 months"
545,est_12m_opr_mean_4wks_ago,"Mean analyst estimate of operating profit regarding the next 4 quarters, made in past 4 weeks"
546,est_12m_opr_median,Median analyst estimate of operating profit regarding the next 4 quarters
547,est_12m_opr_median_3mth_ago,"Median analyst estimate of operating profit regarding the next 4 quarters, made in past 3 months"
548,est_12m_opr_median_4wks_ago,"Median analyst estimate of operating profit regarding the next 4 quarters, made in past 4 weeks"
549,est_12m_opr_num,Number of analyst estimate of operating profit regarding the next 4 quarters
550,est_12m_opr_num_28d,"Number of analyst estimate of operating profit regarding the next 4 quarters, made in the last 28 days"
551,est_12m_opr_num_3mth_ago,"Number of analyst estimate of operating profit regarding the next 4 quarters, made in past 3 months"
552,est_12m_opr_num_4wks_ago,"Number of analyst estimate of operating profit regarding the next 4 quarters, where old and new estimate were made in past 4 weeks"
553,est_12m_opr_raised_1wk,"Number of raised analyst estimate of operating profit regarding the next 4 quarters, compared to last weekly update"
554,est_12m_opr_raisednum_1mth,"Number of raised analyst estimate of operating profit regarding the next 4 quarters, compared to last montly update"
555,est_12m_opr_raisednum_4wks,"Number of raised analyst estimate of operating profit regarding the next 4 quarters, where old and new estimate were made in past 4 weeks"
556,est_12m_opr_std,Standard deviation of analyst estimate of operating profit regarding the next 4 quarters
557,est_12m_opr_std_28d,"Standard deviation of the analyst estimate of operating profit regarding the next 4 quarters, made in the last 28 days"
558,est_12m_opr_std_3mth_ago,"Standard deviation of the analyst estimate of operating profit regarding the next 4 quarters, made in past 3 months"
559,est_12m_opr_std_4wks_ago,"Standard deviation of the analyst estimate of operating profit regarding the next 4 quarters, made in past 4 weeks"
560,est_12m_pre_high,Highest analyst estimate of pre-tax profit regarding the next 4 quarters
561,est_12m_pre_high_3mth_ago,"Highest analyst estimate of pre-tax profit regarding the next 4 quarters, made in past 3 months"
562,est_12m_pre_high_4wks_ago,"Highest analyst estimate of pre-tax profit regarding the next 4 quarters, made in past 4 weeks"
563,est_12m_pre_low,Lowest analyst estimate of pre-tax profit regarding the next 4 quarters
564,est_12m_pre_low_3mth_ago,"Lowest analyst estimate of pre-tax profit regarding the next 4 quarters, made in past 3 months"
565,est_12m_pre_low_4wks_ago,"Lowest analyst estimate of pre-tax profit regarding the next 4 quarters, made in past 4 weeks"
566,est_12m_pre_lowered_1wk,"Number of lowered analyst estimate of pre-tax profit regarding the next 4 quarters, since last weekly update"
567,est_12m_pre_lowerednum_1mth,"Number of lowered analyst estimate of pre-tax profit regarding the next 4 quarters, since last montly update"
568,est_12m_pre_lowerednum_4wks,"Number of lowered analyst estimate of pre-tax profit regarding the next 4 quarters, where old and new estimate were made in past 4 weeks"
569,est_12m_pre_mean,Mean analyst estimate of pre-tax profit regarding the next 4 quarters
570,est_12m_pre_mean_28d,"Mean analyst estimate of pre-tax profit regarding the next 4 quarters, made in the last 28 days"
571,est_12m_pre_mean_3mth_ago,"Mean analyst estimate of pre-tax profit regarding the next 4 quarters, 3 made in past 3 months"
572,est_12m_pre_mean_4wks_ago,"Mean analyst estimate of pre-tax profit regarding the next 4 quarters, made in past 4 weeks"
573,est_12m_pre_median,Median analyst estimate of pre-tax profit regarding the next 4 quarters
574,est_12m_pre_median_3mth_ago,"Median analyst estimate of pre-tax profit regarding the next 4 quarters, made in past 3 months"
575,est_12m_pre_median_4wks_ago,"Median analyst estimate of pre-tax profit regarding the next 4 quarters, made in past 4 weeks"
576,est_12m_pre_num,Number of analyst estimate of pre-tax profit regarding the next 4 quarters
577,est_12m_pre_num_28d,"Number of analyst estimate of pre-tax profit regarding the next 4 quarters, made in the last 28 days"
578,est_12m_pre_num_3mth_ago,"Number of analyst estimate of pre-tax profit regarding the next 4 quarters, made in past 3 months"
579,est_12m_pre_num_4wks_ago,"Number of analyst estimate of pre-tax profit regarding the next 4 quarters, where old and new estimate were made in past 4 weeks"
580,est_12m_pre_raised_1wk,"Number of raised analyst estimate of pre-tax profit regarding the next 4 quarters, compared to last weekly update"
581,est_12m_pre_raisednum_1mth,"Number of raised analyst estimate of pre-tax profit regarding the next 4 quarters, compared to last montly update"
582,est_12m_pre_raisednum_4wks,"Number of raised analyst estimate of pre-tax profit regarding the next 4 quarters, where old and new estimate were made in past 4 weeks"
583,est_12m_pre_std,Standard deviation of analyst estimate of pre-tax profit regarding the next 4 quarters
584,est_12m_pre_std_28d,"Standard deviation of the analyst estimate of pre-tax profit regarding the next 4 quarters, made in the last 28 days"
585,est_12m_pre_std_3mth_ago,"Standard deviation of the analyst estimate of pre-tax profit regarding the next 4 quarters, made in past 3 months"
586,est_12m_pre_std_4wks_ago,"Standard deviation of the analyst estimate of pre-tax profit regarding the next 4 quarters, made in past 4 weeks"
587,est_12m_prr_high,Highest analyst estimate of pretax profit as reported regarding the next 4 quarters
588,est_12m_prr_high_3mth_ago,"Highest analyst estimate of pretax profit as reported regarding the next 4 quarters, made in past 3 months"
589,est_12m_prr_high_4wks_ago,"Highest analyst estimate of pretax profit as reported regarding the next 4 quarters, made in past 4 weeks"
590,est_12m_prr_low,Lowest analyst estimate of pretax profit as reported regarding the next 4 quarters
591,est_12m_prr_low_3mth_ago,"Lowest analyst estimate of pretax profit as reported regarding the next 4 quarters, made in past 3 months"
592,est_12m_prr_low_4wks_ago,"Lowest analyst estimate of pretax profit as reported regarding the next 4 quarters, made in past 4 weeks"
593,est_12m_prr_lowered_1wk,"Number of lowered analyst estimate of pretax profit as reported regarding the next 4 quarters, since last weekly update"
594,est_12m_prr_lowerednum_1mth,"Number of lowered analyst estimate of pretax profit as reported regarding the next 4 quarters, since last montly update"
595,est_12m_prr_lowerednum_4wks,"Number of lowered analyst estimate of pretax profit as reported regarding the next 4 quarters, where old and new estimate were made in past 4 weeks"
596,est_12m_prr_mean,Mean analyst estimate of pretax profit as reported regarding the next 4 quarters
597,est_12m_prr_mean_28d,"Mean analyst estimate of pretax profit as reported regarding the next 4 quarters, made in the last 28 days"
598,est_12m_prr_mean_3mth_ago,"Mean analyst estimate of pretax profit as reported regarding the next 4 quarters, 3 made in past 3 months"
599,est_12m_prr_mean_4wks_ago,"Mean analyst estimate of pretax profit as reported regarding the next 4 quarters, made in past 4 weeks"
600,est_12m_prr_median,Median analyst estimate of pretax profit as reported regarding the next 4 quarters
601,est_12m_prr_median_3mth_ago,"Median analyst estimate of pretax profit as reported regarding the next 4 quarters, made in past 3 months"
602,est_12m_prr_median_4wks_ago,"Median analyst estimate of pretax profit as reported regarding the next 4 quarters, made in past 4 weeks"
603,est_12m_prr_num,Number of analyst estimate of pretax profit as reported regarding the next 4 quarters
604,est_12m_prr_num_28d,"Number of analyst estimate of pretax profit as reported regarding the next 4 quarters, made in the last 28 days"
605,est_12m_prr_num_3mth_ago,"Number of analyst estimate of pretax profit as reported regarding the next 4 quarters, made in past 3 months"
606,est_12m_prr_num_4wks_ago,"Number of analyst estimate of pretax profit as reported regarding the next 4 quarters, where old and new estimate were made in past 4 weeks"
607,est_12m_prr_raised_1wk,"Number of raised analyst estimate of pretax profit as reported regarding the next 4 quarters, compared to last weekly update"
608,est_12m_prr_raisednum_1mth,"Number of raised analyst estimate of pretax profit as reported regarding the next 4 quarters, compared to last montly update"
609,est_12m_prr_raisednum_4wks,"Number of raised analyst estimate of pretax profit as reported regarding the next 4 quarters, where old and new estimate were made in past 4 weeks"
610,est_12m_prr_std,Standard deviation of analyst estimate of pretax profit as reported regarding the next 4 quarters
611,est_12m_prr_std_28d,"Standard deviation of the analyst estimate of pretax profit as reported regarding the next 4 quarters, made in the last 28 days"
612,est_12m_prr_std_3mth_ago,"Standard deviation of the analyst estimate of pretax profit as reported regarding the next 4 quarters, made in past 3 months"
613,est_12m_prr_std_4wks_ago,"Standard deviation of the analyst estimate of pretax profit as reported regarding the next 4 quarters, made in past 4 weeks"
614,est_12m_roa_high,Highest analyst estimate of return on assets in percent regarding the next 4 quarters
615,est_12m_roa_high_3mth_ago,"Highest analyst estimate of return on assets in percent regarding the next 4 quarters, made in past 3 months"
616,est_12m_roa_high_4wks_ago,"Highest analyst estimate of return on assets in percent regarding the next 4 quarters, made in past 4 weeks"
617,est_12m_roa_low,Lowest analyst estimate of return on assets in percent regarding the next 4 quarters
618,est_12m_roa_low_3mth_ago,"Lowest analyst estimate of return on assets in percent regarding the next 4 quarters, made in past 3 months"
619,est_12m_roa_low_4wks_ago,"Lowest analyst estimate of return on assets in percent regarding the next 4 quarters, made in past 4 weeks"
620,est_12m_roa_lowered_1wk,"Number of lowered analyst estimate of return on assets in percent regarding the next 4 quarters, since last weekly update"
621,est_12m_roa_lowerednum_1mth,"Number of lowered analyst estimate of return on assets in percent regarding the next 4 quarters, since last montly update"
622,est_12m_roa_lowerednum_4wks,"Number of lowered analyst estimate of return on assets in percent regarding the next 4 quarters, where old and new estimate were made in past 4 weeks"
623,est_12m_roa_mean,Mean analyst estimate of return on assets in percent regarding the next 4 quarters
624,est_12m_roa_mean_28d,"Mean analyst estimate of return on assets in percent regarding the next 4 quarters, made in the last 28 days"
625,est_12m_roa_mean_3mth_ago,"Mean analyst estimate of return on assets in percent regarding the next 4 quarters, 3 made in past 3 months"
626,est_12m_roa_mean_4wks_ago,"Mean analyst estimate of return on assets in percent regarding the next 4 quarters, made in past 4 weeks"
627,est_12m_roa_median,Median analyst estimate of return on assets in percent regarding the next 4 quarters
628,est_12m_roa_median_3mth_ago,"Median analyst estimate of return on assets in percent regarding the next 4 quarters, made in past 3 months"
629,est_12m_roa_median_4wks_ago,"Median analyst estimate of return on assets in percent regarding the next 4 quarters, made in past 4 weeks"
630,est_12m_roa_num,Number of analyst estimate of return on assets in percent regarding the next 4 quarters
631,est_12m_roa_num_28d,"Number of analyst estimate of return on assets in percent regarding the next 4 quarters, made in the last 28 days"
632,est_12m_roa_num_3mth_ago,"Number of analyst estimate of return on assets in percent regarding the next 4 quarters, made in past 3 months"
633,est_12m_roa_num_4wks_ago,"Number of analyst estimate of return on assets in percent regarding the next 4 quarters, where old and new estimate were made in past 4 weeks"
634,est_12m_roa_raised_1wk,"Number of raised analyst estimate of return on assets in percent regarding the next 4 quarters, compared to last weekly update"
635,est_12m_roa_raisednum_1mth,"Number of raised analyst estimate of return on assets in percent regarding the next 4 quarters, compared to last montly update"
636,est_12m_roa_raisednum_4wks,"Number of raised analyst estimate of return on assets in percent regarding the next 4 quarters, where old and new estimate were made in past 4 weeks"
637,est_12m_roa_std,Standard deviation of analyst estimate of return on assets in percent regarding the next 4 quarters
638,est_12m_roa_std_28d,"Standard deviation of the analyst estimate of return on assets in percent regarding the next 4 quarters, made in the last 28 days"
639,est_12m_roa_std_3mth_ago,"Standard deviation of the analyst estimate of return on assets in percent regarding the next 4 quarters, made in past 3 months"
640,est_12m_roa_std_4wks_ago,"Standard deviation of the analyst estimate of return on assets in percent regarding the next 4 quarters, made in past 4 weeks"
641,est_12m_roe_high,Highest analyst estimate of return on equity in percent regarding the next 4 quarters
642,est_12m_roe_high_3mth_ago,"Highest analyst estimate of return on equity in percent regarding the next 4 quarters, made in past 3 months"
643,est_12m_roe_high_4wks_ago,"Highest analyst estimate of return on equity in percent regarding the next 4 quarters, made in past 4 weeks"
644,est_12m_roe_low,Lowest analyst estimate of return on equity in percent regarding the next 4 quarters
645,est_12m_roe_low_3mth_ago,"Lowest analyst estimate of return on equity in percent regarding the next 4 quarters, made in past 3 months"
646,est_12m_roe_low_4wks_ago,"Lowest analyst estimate of return on equity in percent regarding the next 4 quarters, made in past 4 weeks"
647,est_12m_roe_lowered_1wk,"Number of lowered analyst estimate of return on equity in percent regarding the next 4 quarters, since last weekly update"
648,est_12m_roe_lowerednum_1mth,"Number of lowered analyst estimate of return on equity in percent regarding the next 4 quarters, since last montly update"
649,est_12m_roe_lowerednum_4wks,"Number of lowered analyst estimate of return on equity in percent regarding the next 4 quarters, where old and new estimate were made in past 4 weeks"
650,est_12m_roe_mean,Mean analyst estimate of return on equity in percent regarding the next 4 quarters
651,est_12m_roe_mean_28d,"Mean analyst estimate of return on equity in percent regarding the next 4 quarters, made in the last 28 days"
652,est_12m_roe_mean_3mth_ago,"Mean analyst estimate of return on equity in percent regarding the next 4 quarters, 3 made in past 3 months"
653,est_12m_roe_mean_4wks_ago,"Mean analyst estimate of return on equity in percent regarding the next 4 quarters, made in past 4 weeks"
654,est_12m_roe_median,Median analyst estimate of return on equity in percent regarding the next 4 quarters
655,est_12m_roe_median_3mth_ago,"Median analyst estimate of return on equity in percent regarding the next 4 quarters, made in past 3 months"
656,est_12m_roe_median_4wks_ago,"Median analyst estimate of return on equity in percent regarding the next 4 quarters, made in past 4 weeks"
657,est_12m_roe_num,Number of analyst estimate of return on equity in percent regarding the next 4 quarters
658,est_12m_roe_num_28d,"Number of analyst estimate of return on equity in percent regarding the next 4 quarters, made in the last 28 days"
659,est_12m_roe_num_3mth_ago,"Number of analyst estimate of return on equity in percent regarding the next 4 quarters, made in past 3 months"
660,est_12m_roe_num_4wks_ago,"Number of analyst estimate of return on equity in percent regarding the next 4 quarters, where old and new estimate were made in past 4 weeks"
661,est_12m_roe_raised_1wk,"Number of raised analyst estimate of return on equity in percent regarding the next 4 quarters, compared to last weekly update"
662,est_12m_roe_raisednum_1mth,"Number of raised analyst estimate of return on equity in percent regarding the next 4 quarters, compared to last montly update"
663,est_12m_roe_raisednum_4wks,"Number of raised analyst estimate of return on equity in percent regarding the next 4 quarters, where old and new estimate were made in past 4 weeks"
664,est_12m_roe_std,Standard deviation of analyst estimate of return on equity in percent regarding the next 4 quarters
665,est_12m_roe_std_28d,"Standard deviation of the analyst estimate of return on equity in percent regarding the next 4 quarters, made in the last 28 days"
666,est_12m_roe_std_3mth_ago,"Standard deviation of the analyst estimate of return on equity in percent regarding the next 4 quarters, made in past 3 months"
667,est_12m_roe_std_4wks_ago,"Standard deviation of the analyst estimate of return on equity in percent regarding the next 4 quarters, made in past 4 weeks"
668,est_12m_sal_high,Highest analyst estimate of sales/revenue regarding the next 4 quarters
669,est_12m_sal_high_3mth_ago,"Highest analyst estimate of sales/revenue regarding the next 4 quarters, made in past 3 months"
670,est_12m_sal_high_4wks_ago,"Highest analyst estimate of sales/revenue regarding the next 4 quarters, made in past 4 weeks"
671,est_12m_sal_low,Lowest analyst estimate of sales/revenue regarding the next 4 quarters
672,est_12m_sal_low_3mth_ago,"Lowest analyst estimate of sales/revenue regarding the next 4 quarters, made in past 3 months"
673,est_12m_sal_low_4wks_ago,"Lowest analyst estimate of sales/revenue regarding the next 4 quarters, made in past 4 weeks"
674,est_12m_sal_lowered_1wk,"Number of lowered analyst estimate of sales/revenue regarding the next 4 quarters, since last weekly update"
675,est_12m_sal_lowerednum_1mth,"Number of lowered analyst estimate of sales/revenue regarding the next 4 quarters, since last montly update"
676,est_12m_sal_lowerednum_4wks,"Number of lowered analyst estimate of sales/revenue regarding the next 4 quarters, where old and new estimate were made in past 4 weeks"
677,est_12m_sal_mean,Mean analyst estimate of sales/revenue regarding the next 4 quarters
678,est_12m_sal_mean_28d,"Mean analyst estimate of sales/revenue regarding the next 4 quarters, made in the last 28 days"
679,est_12m_sal_mean_3mth_ago,"Mean analyst estimate of sales/revenue regarding the next 4 quarters, 3 made in past 3 months"
680,est_12m_sal_mean_4wks_ago,"Mean analyst estimate of sales/revenue regarding the next 4 quarters, made in past 4 weeks"
681,est_12m_sal_median,Median analyst estimate of sales/revenue regarding the next 4 quarters
682,est_12m_sal_median_3mth_ago,"Median analyst estimate of sales/revenue regarding the next 4 quarters, made in past 3 months"
683,est_12m_sal_median_4wks_ago,"Median analyst estimate of sales/revenue regarding the next 4 quarters, made in past 4 weeks"
684,est_12m_sal_num,Number of analyst estimate of sales/revenue regarding the next 4 quarters
685,est_12m_sal_num_28d,"Number of analyst estimate of sales/revenue regarding the next 4 quarters, made in the last 28 days"
686,est_12m_sal_num_3mth_ago,"Number of analyst estimate of sales/revenue regarding the next 4 quarters, made in past 3 months"
687,est_12m_sal_num_4wks_ago,"Number of analyst estimate of sales/revenue regarding the next 4 quarters, where old and new estimate were made in past 4 weeks"
688,est_12m_sal_raised_1wk,"Number of raised analyst estimate of sales/revenue regarding the next 4 quarters, compared to last weekly update"
689,est_12m_sal_raisednum_1mth,"Number of raised analyst estimate of sales/revenue regarding the next 4 quarters, compared to last montly update"
690,est_12m_sal_raisednum_4wks,"Number of raised analyst estimate of sales/revenue regarding the next 4 quarters, where old and new estimate were made in past 4 weeks"
691,est_12m_sal_std,Standard deviation of analyst estimate of sales/revenue regarding the next 4 quarters
692,est_12m_sal_std_28d,"Standard deviation of the analyst estimate of sales/revenue regarding the next 4 quarters, made in the last 28 days"
693,est_12m_sal_std_3mth_ago,"Standard deviation of the analyst estimate of sales/revenue regarding the next 4 quarters, made in past 3 months"
694,est_12m_sal_std_4wks_ago,"Standard deviation of the analyst estimate of sales/revenue regarding the next 4 quarters, made in past 4 weeks"
695,est_12m_tbv_high,Highest analyst estimate of tangible book value per share regarding the next 4 quarters
696,est_12m_tbv_high_3mth_ago,"Highest analyst estimate of tangible book value per share regarding the next 4 quarters, made in past 3 months"
697,est_12m_tbv_high_4wks_ago,"Highest analyst estimate of tangible book value per share regarding the next 4 quarters, made in past 4 weeks"
698,est_12m_tbv_low,Lowest analyst estimate of tangible book value per share regarding the next 4 quarters
699,est_12m_tbv_low_3mth_ago,"Lowest analyst estimate of tangible book value per share regarding the next 4 quarters, made in past 3 months"
700,est_12m_tbv_low_4wks_ago,"Lowest analyst estimate of tangible book value per share regarding the next 4 quarters, made in past 4 weeks"
701,est_12m_tbv_lowered_1wk,"Number of lowered analyst estimate of tangible book value per share regarding the next 4 quarters, since last weekly update"
702,est_12m_tbv_lowerednum_1mth,"Number of lowered analyst estimate of tangible book value per share regarding the next 4 quarters, since last montly update"
703,est_12m_tbv_lowerednum_4wks,"Number of lowered analyst estimate of tangible book value per share regarding the next 4 quarters, where old and new estimate were made in past 4 weeks"
704,est_12m_tbv_mean,Mean analyst estimate of tangible book value per share regarding the next 4 quarters
705,est_12m_tbv_mean_28d,"Mean analyst estimate of tangible book value per share regarding the next 4 quarters, made in the last 28 days"
706,est_12m_tbv_mean_3mth_ago,"Mean analyst estimate of tangible book value per share regarding the next 4 quarters, 3 made in past 3 months"
707,est_12m_tbv_mean_4wks_ago,"Mean analyst estimate of tangible book value per share regarding the next 4 quarters, made in past 4 weeks"
708,est_12m_tbv_median,Median analyst estimate of tangible book value per share regarding the next 4 quarters
709,est_12m_tbv_median_3mth_ago,"Median analyst estimate of tangible book value per share regarding the next 4 quarters, made in past 3 months"
710,est_12m_tbv_median_4wks_ago,"Median analyst estimate of tangible book value per share regarding the next 4 quarters, made in past 4 weeks"
711,est_12m_tbv_num,Number of analyst estimate of tangible book value per share regarding the next 4 quarters
712,est_12m_tbv_num_28d,"Number of analyst estimate of tangible book value per share regarding the next 4 quarters, made in the last 28 days"
713,est_12m_tbv_num_3mth_ago,"Number of analyst estimate of tangible book value per share regarding the next 4 quarters, made in past 3 months"
714,est_12m_tbv_num_4wks_ago,"Number of analyst estimate of tangible book value per share regarding the next 4 quarters, where old and new estimate were made in past 4 weeks"
715,est_12m_tbv_raised_1wk,"Number of raised analyst estimate of tangible book value per share regarding the next 4 quarters, compared to last weekly update"
716,est_12m_tbv_raisednum_1mth,"Number of raised analyst estimate of tangible book value per share regarding the next 4 quarters, compared to last montly update"
717,est_12m_tbv_raisednum_4wks,"Number of raised analyst estimate of tangible book value per share regarding the next 4 quarters, where old and new estimate were made in past 4 weeks"
718,est_q_bps_high,Highest analyst estimate of book value per share regarding the next quarter
719,est_q_bps_high_3mth_ago,"Highest analyst estimate of book value per share regarding the next quarter, made in past 3 months"
720,est_q_bps_high_4wks_ago,"Highest analyst estimate of book value per share regarding the next quarter, made in past 4 weeks"
721,est_q_bps_low,Lowest analyst estimate of book value per share regarding the next quarter
722,est_q_bps_low_3mth_ago,"Lowest analyst estimate of book value per share regarding the next quarter, made in past 3 months"
723,est_q_bps_low_4wks_ago,"Lowest analyst estimate of book value per share regarding the next quarter, made in past 4 weeks"
724,est_q_bps_lowered_1wk,"Number of lowered analyst estimate of book value per share regarding the next quarter, since last weekly update"
725,est_q_bps_lowerednum_1mth,"Number of lowered analyst estimate of book value per share regarding the next quarter, since last montly update"
726,est_q_bps_lowerednum_4wks,"Number of lowered analyst estimate of book value per share regarding the next quarter, where old and new estimate were made in past 4 weeks"
727,est_q_bps_mean,Mean analyst estimate of book value per share regarding the next quarter
728,est_q_bps_mean_28d,"Mean analyst estimate of book value per share regarding the next quarter, made in the last 28 days"
729,est_q_bps_mean_3mth_ago,"Mean analyst estimate of book value per share regarding the next quarter, 3 made in past 3 months"
730,est_q_bps_mean_4wks_ago,"Mean analyst estimate of book value per share regarding the next quarter, made in past 4 weeks"
731,est_q_bps_median,Median analyst estimate of book value per share regarding the next quarter
732,est_q_bps_median_3mth_ago,"Median analyst estimate of book value per share regarding the next quarter, made in past 3 months"
733,est_q_bps_median_4wks_ago,"Median analyst estimate of book value per share regarding the next quarter, made in past 4 weeks"
734,est_q_bps_num,Number of analyst estimate of book value per share regarding the next quarter
735,est_q_bps_num_28d,"Number of analyst estimate of book value per share regarding the next quarter, made in the last 28 days"
736,est_q_bps_num_3mth_ago,"Number of analyst estimate of book value per share regarding the next quarter, made in past 3 months"
737,est_q_bps_num_4wks_ago,"Number of analyst estimate of book value per share regarding the next quarter, where old and new estimate were made in past 4 weeks"
738,est_q_bps_raised_1wk,"Number of raised analyst estimate of book value per share regarding the next quarter, compared to last weekly update"
739,est_q_bps_raisednum_1mth,"Number of raised analyst estimate of book value per share regarding the next quarter, compared to last montly update"
740,est_q_bps_raisednum_4wks,"Number of raised analyst estimate of book value per share regarding the next quarter, where old and new estimate were made in past 4 weeks"
741,est_q_bps_std,Standard deviation of analyst estimate of book value per share regarding the next quarter
742,est_q_bps_std_4wks_ago,"Standard deviation of the analyst estimate of book value per share regarding the next quarter, made in past 4 weeks"
743,est_q_cps_high,Highest analyst estimate of cash flow per share regarding the next quarter
744,est_q_cps_high_3mth_ago,"Highest analyst estimate of cash flow per share regarding the next quarter, made in past 3 months"
745,est_q_cps_high_4wks_ago,"Highest analyst estimate of cash flow per share regarding the next quarter, made in past 4 weeks"
746,est_q_cps_low,Lowest analyst estimate of cash flow per share regarding the next quarter
747,est_q_cps_low_3mth_ago,"Lowest analyst estimate of cash flow per share regarding the next quarter, made in past 3 months"
748,est_q_cps_low_4wks_ago,"Lowest analyst estimate of cash flow per share regarding the next quarter, made in past 4 weeks"
749,est_q_cps_lowered_1wk,"Number of lowered analyst estimate of cash flow per share regarding the next quarter, since last weekly update"
750,est_q_cps_lowerednum_1mth,"Number of lowered analyst estimate of cash flow per share regarding the next quarter, since last montly update"
751,est_q_cps_lowerednum_4wks,"Number of lowered analyst estimate of cash flow per share regarding the next quarter, where old and new estimate were made in past 4 weeks"
752,est_q_cps_mean,Mean analyst estimate of cash flow per share regarding the next quarter
753,est_q_cps_mean_28d,"Mean analyst estimate of cash flow per share regarding the next quarter, made in the last 28 days"
754,est_q_cps_mean_3mth_ago,"Mean analyst estimate of cash flow per share regarding the next quarter, 3 made in past 3 months"
755,est_q_cps_mean_4wks_ago,"Mean analyst estimate of cash flow per share regarding the next quarter, made in past 4 weeks"
756,est_q_cps_median,Median analyst estimate of cash flow per share regarding the next quarter
757,est_q_cps_median_3mth_ago,"Median analyst estimate of cash flow per share regarding the next quarter, made in past 3 months"
758,est_q_cps_median_4wks_ago,"Median analyst estimate of cash flow per share regarding the next quarter, made in past 4 weeks"
759,est_q_cps_num,Number of analyst estimate of cash flow per share regarding the next quarter
760,est_q_cps_num_28d,"Number of analyst estimate of cash flow per share regarding the next quarter, made in the last 28 days"
761,est_q_cps_num_3mth_ago,"Number of analyst estimate of cash flow per share regarding the next quarter, made in past 3 months"
762,est_q_cps_num_4wks_ago,"Number of analyst estimate of cash flow per share regarding the next quarter, where old and new estimate were made in past 4 weeks"
763,est_q_cps_raised_1wk,"Number of raised analyst estimate of cash flow per share regarding the next quarter, compared to last weekly update"
764,est_q_cps_raisednum_1mth,"Number of raised analyst estimate of cash flow per share regarding the next quarter, compared to last montly update"
765,est_q_cps_raisednum_4wks,"Number of raised analyst estimate of cash flow per share regarding the next quarter, where old and new estimate were made in past 4 weeks"
766,est_q_cpx_high,Highest analyst estimate of capital expenditure regarding the next quarter
767,est_q_cpx_high_3mth_ago,"Highest analyst estimate of capital expenditure regarding the next quarter, made in past 3 months"
768,est_q_cpx_high_4wks_ago,"Highest analyst estimate of capital expenditure regarding the next quarter, made in past 4 weeks"
769,est_q_cpx_low,Lowest analyst estimate of capital expenditure regarding the next quarter
770,est_q_cpx_low_3mth_ago,"Lowest analyst estimate of capital expenditure regarding the next quarter, made in past 3 months"
771,est_q_cpx_low_4wks_ago,"Lowest analyst estimate of capital expenditure regarding the next quarter, made in past 4 weeks"
772,est_q_cpx_lowered_1wk,"Number of lowered analyst estimate of capital expenditure regarding the next quarter, since last weekly update"
773,est_q_cpx_lowerednum_1mth,"Number of lowered analyst estimate of capital expenditure regarding the next quarter, since last montly update"
774,est_q_cpx_lowerednum_4wks,"Number of lowered analyst estimate of capital expenditure regarding the next quarter, where old and new estimate were made in past 4 weeks"
775,est_q_cpx_mean,Mean analyst estimate of capital expenditure regarding the next quarter
776,est_q_cpx_mean_28d,"Mean analyst estimate of capital expenditure regarding the next quarter, made in the last 28 days"
777,est_q_cpx_mean_3mth_ago,"Mean analyst estimate of capital expenditure regarding the next quarter, 3 made in past 3 months"
778,est_q_cpx_mean_4wks_ago,"Mean analyst estimate of capital expenditure regarding the next quarter, made in past 4 weeks"
779,est_q_cpx_median,Median analyst estimate of capital expenditure regarding the next quarter
780,est_q_cpx_median_3mth_ago,"Median analyst estimate of capital expenditure regarding the next quarter, made in past 3 months"
781,est_q_cpx_median_4wks_ago,"Median analyst estimate of capital expenditure regarding the next quarter, made in past 4 weeks"
782,est_q_cpx_num,Number of analyst estimate of capital expenditure regarding the next quarter
783,est_q_cpx_num_28d,"Number of analyst estimate of capital expenditure regarding the next quarter, made in the last 28 days"
784,est_q_cpx_num_3mth_ago,"Number of analyst estimate of capital expenditure regarding the next quarter, made in past 3 months"
785,est_q_cpx_num_4wks_ago,"Number of analyst estimate of capital expenditure regarding the next quarter, where old and new estimate were made in past 4 weeks"
786,est_q_cpx_raised_1wk,"Number of raised analyst estimate of capital expenditure regarding the next quarter, compared to last weekly update"
